round,hs_code,product_description,category,implementation_date,mfn_tariff_rate,additional_tariff_rate,total_tariff_rate,annual_import_value_millions,note
5,16613184,美国产肉、鱼、甲壳动物等的制品产品，规格型号613184,肉、鱼、甲壳动物等的制品,2019-06-01,7.6,20,27.6,76.17,针对美国加征关税升级的反制措施
5,12619490,美国产亚麻籽，用于压榨油,油籽、子仁、工业用或药用植物、饲料,2019-06-01,5.2,25,30.2,42.35,针对美国加征关税升级的反制措施
5,55894660,美国产人造短纤维产品，规格型号894660,人造短纤维,2019-06-01,5.7,25,30.7,159.59,针对美国加征关税升级的反制措施
5,49985127,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号985127,书籍、报纸、印刷图画及其他印刷品,2019-06-01,2.3,20,22.3,123.73,针对美国加征关税升级的反制措施
5,52881014,美国产棉花产品，规格型号881014,棉花,2019-06-01,5.2,5,10.2,196.09,针对美国加征关税升级的反制措施
5,90112909,美国产光学、照相、医疗等设备及零件产品，规格型号112909,光学、照相、医疗等设备及零件,2019-06-01,4.5,25,29.5,138.35,针对美国加征关税升级的反制措施
5,63792734,美国产其他纺织制成品产品，规格型号792734,其他纺织制成品,2019-06-01,8.0,20,28.0,33.84,针对美国加征关税升级的反制措施
5,89338000,美国产船舶及浮动结构体产品，规格型号338000,船舶及浮动结构体,2019-06-01,2.3,5,7.3,134.87,针对美国加征关税升级的反制措施
5,22105856,美国产饮料、酒及醋产品，规格型号105856,饮料、酒及醋,2019-06-01,5.8,25,30.8,31.51,针对美国加征关税升级的反制措施
5,62590334,美国产非针织或非钩编的服装及衣着附件产品，规格型号590334,非针织或非钩编的服装及衣着附件,2019-06-01,2.8,25,27.8,58.47,针对美国加征关税升级的反制措施
5,16154091,美国产肉、鱼、甲壳动物等的制品产品，规格型号154091,肉、鱼、甲壳动物等的制品,2019-06-01,4.2,5,9.2,119.44,针对美国加征关税升级的反制措施
5,49362074,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号362074,书籍、报纸、印刷图画及其他印刷品,2019-06-01,4.8,5,9.8,141.7,针对美国加征关税升级的反制措施
5,91725427,美国产钟表及其零件产品，规格型号725427,钟表及其零件,2019-06-01,8.1,10,18.1,38.5,针对美国加征关税升级的反制措施
5,15605869,美国产动植物油、脂及其分解产品产品，规格型号605869,动植物油、脂及其分解产品,2019-06-01,5.4,5,10.4,117.47,针对美国加征关税升级的反制措施
5,69086927,美国产陶瓷产品产品，规格型号086927,陶瓷产品,2019-06-01,6.2,20,26.2,47.31,针对美国加征关税升级的反制措施
5,16356754,美国产肉、鱼、甲壳动物等的制品产品，规格型号356754,肉、鱼、甲壳动物等的制品,2019-06-01,6.9,20,26.9,84.51,针对美国加征关税升级的反制措施
5,01814405,美国产活动物产品，规格型号814405,活动物,2019-06-01,5.8,25,30.8,0.94,针对美国加征关税升级的反制措施
5,20938319,美国产蔬菜、水果、坚果或植物其他部分的制品产品，规格型号938319,蔬菜、水果、坚果或植物其他部分的制品,2019-06-01,7.7,25,32.7,8.3,针对美国加征关税升级的反制措施
5,90528717,美国产光学、照相、医疗等设备及零件产品，规格型号528717,光学、照相、医疗等设备及零件,2019-06-01,9.9,20,29.9,80.33,针对美国加征关税升级的反制措施
5,24480666,美国产烟草及烟草代用品的制品产品，规格型号480666,烟草及烟草代用品的制品,2019-06-01,5.1,10,15.1,156.38,针对美国加征关税升级的反制措施
5,68227322,美国产石料、石膏、水泥、石棉、云母或类似材料的制品产品，规格型号227322,石料、石膏、水泥、石棉、云母或类似材料的制品,2019-06-01,6.7,5,11.7,101.49,针对美国加征关税升级的反制措施
5,63203631,美国产其他纺织制成品产品，规格型号203631,其他纺织制成品,2019-06-01,4.2,10,14.2,97.56,针对美国加征关税升级的反制措施
5,74930450,美国产铜及其制品产品，规格型号930450,铜及其制品,2019-06-01,4.5,20,24.5,128.6,针对美国加征关税升级的反制措施
5,65632959,美国产帽类及其零件产品，规格型号632959,帽类及其零件,2019-06-01,5.5,10,15.5,190.97,针对美国加征关税升级的反制措施
5,10802711,美国产谷物产品，规格型号802711,谷物,2019-06-01,9.6,10,19.6,105.66,针对美国加征关税升级的反制措施
5,73953888,美国产钢铁制品产品，规格型号953888,钢铁制品,2019-06-01,7.5,20,27.5,108.23,针对美国加征关税升级的反制措施
5,83200600,美国产贱金属杂项制品产品，规格型号200600,贱金属杂项制品,2019-06-01,2.9,10,12.9,56.77,针对美国加征关税升级的反制措施
5,12391476,美国产大豆，用于压榨油,油籽、子仁、工业用或药用植物、饲料,2019-06-01,8.4,25,33.4,166.03,针对美国加征关税升级的反制措施
5,38957245,美国产杂项化学产品产品，规格型号957245,杂项化学产品,2019-06-01,9.0,5,14.0,118.59,针对美国加征关税升级的反制措施
5,20123497,美国产蔬菜、水果、坚果或植物其他部分的制品产品，规格型号123497,蔬菜、水果、坚果或植物其他部分的制品,2019-06-01,9.3,25,34.3,78.68,针对美国加征关税升级的反制措施
5,49270447,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号270447,书籍、报纸、印刷图画及其他印刷品,2019-06-01,6.4,20,26.4,78.07,针对美国加征关税升级的反制措施
5,94224412,美国产家具、寝具、灯具等产品，规格型号224412,家具、寝具、灯具等,2019-06-01,8.2,20,28.2,141.76,针对美国加征关税升级的反制措施
5,08233292,美国产樱桃，新鲜,食用水果及坚果,2019-06-01,9.2,20,29.2,171.14,针对美国加征关税升级的反制措施
5,44582359,美国产木及木制品产品，规格型号582359,木及木制品,2019-06-01,8.6,10,18.6,97.19,针对美国加征关税升级的反制措施
5,71515979,美国产天然或养殖珍珠、宝石或半宝石等产品，规格型号515979,天然或养殖珍珠、宝石或半宝石等,2019-06-01,2.1,5,7.1,45.38,针对美国加征关税升级的反制措施
5,08276253,美国产樱桃，新鲜,食用水果及坚果,2019-06-01,3.9,10,13.9,85.76,针对美国加征关税升级的反制措施
5,86903783,美国产铁道车辆及其零件产品，规格型号903783,铁道车辆及其零件,2019-06-01,10.0,5,15.0,57.0,针对美国加征关税升级的反制措施
5,62658166,美国产非针织或非钩编的服装及衣着附件产品，规格型号658166,非针织或非钩编的服装及衣着附件,2019-06-01,2.8,5,7.8,30.49,针对美国加征关税升级的反制措施
5,07385531,美国产食用蔬菜、根及块茎产品，规格型号385531,食用蔬菜、根及块茎,2019-06-01,2.1,20,22.1,112.2,针对美国加征关税升级的反制措施
5,10584909,美国产谷物产品，规格型号584909,谷物,2019-06-01,7.9,25,32.9,2.63,针对美国加征关税升级的反制措施
5,30830548,美国产药品产品，规格型号830548,药品,2019-06-01,2.2,10,12.2,152.34,针对美国加征关税升级的反制措施
5,49821300,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号821300,书籍、报纸、印刷图画及其他印刷品,2019-06-01,5.2,5,10.2,126.55,针对美国加征关税升级的反制措施
5,06861640,美国产活树及其他活植物产品，规格型号861640,活树及其他活植物,2019-06-01,2.6,5,7.6,186.94,针对美国加征关税升级的反制措施
5,05827507,美国产其他动物产品产品，规格型号827507,其他动物产品,2019-06-01,2.5,10,12.5,86.49,针对美国加征关税升级的反制措施
5,71214804,美国产天然或养殖珍珠、宝石或半宝石等产品，规格型号214804,天然或养殖珍珠、宝石或半宝石等,2019-06-01,6.9,25,31.9,184.38,针对美国加征关税升级的反制措施
5,86826485,美国产铁道车辆及其零件产品，规格型号826485,铁道车辆及其零件,2019-06-01,9.9,25,34.9,171.05,针对美国加征关税升级的反制措施
5,87276745,美国产越野车，排量为2251cc,车辆及其零件、附件,2019-06-01,2.8,25,27.8,182.51,针对美国加征关税升级的反制措施
5,19012270,美国产谷物、面粉、淀粉或乳的制品产品，规格型号012270,谷物、面粉、淀粉或乳的制品,2019-06-01,9.0,10,19.0,177.37,针对美国加征关税升级的反制措施
5,71706140,美国产天然或养殖珍珠、宝石或半宝石等产品，规格型号706140,天然或养殖珍珠、宝石或半宝石等,2019-06-01,4.8,25,29.8,124.41,针对美国加征关税升级的反制措施
5,70859529,美国产玻璃及其制品产品，规格型号859529,玻璃及其制品,2019-06-01,2.7,25,27.7,118.86,针对美国加征关税升级的反制措施
5,42576908,美国产皮革制品产品，规格型号576908,皮革制品,2019-06-01,5.2,5,10.2,66.68,针对美国加征关税升级的反制措施
5,12377237,美国产花生，用于压榨油,油籽、子仁、工业用或药用植物、饲料,2019-06-01,9.2,5,14.2,52.98,针对美国加征关税升级的反制措施
5,85636706,美国产电机，用于商业,电机、电气设备及其零件,2019-06-01,6.8,20,26.8,184.88,针对美国加征关税升级的反制措施
5,40584011,美国产橡胶及其制品产品，规格型号584011,橡胶及其制品,2019-06-01,8.1,20,28.1,184.44,针对美国加征关税升级的反制措施
5,52175107,美国产棉花产品，规格型号175107,棉花,2019-06-01,9.6,10,19.6,112.42,针对美国加征关税升级的反制措施
5,30591636,美国产药品产品，规格型号591636,药品,2019-06-01,8.1,25,33.1,160.64,针对美国加征关税升级的反制措施
5,29838951,美国产有机化学品产品，规格型号838951,有机化学品,2019-06-01,3.2,25,28.2,60.12,针对美国加征关税升级的反制措施
5,34411174,美国产肥皂、有机表面活性剂、洗涤剂等产品，规格型号411174,肥皂、有机表面活性剂、洗涤剂等,2019-06-01,3.6,25,28.6,53.36,针对美国加征关税升级的反制措施
5,83735573,美国产贱金属杂项制品产品，规格型号735573,贱金属杂项制品,2019-06-01,7.9,10,17.9,64.47,针对美国加征关税升级的反制措施
5,07246807,美国产食用蔬菜、根及块茎产品，规格型号246807,食用蔬菜、根及块茎,2019-06-01,7.0,10,17.0,181.66,针对美国加征关税升级的反制措施
5,49077975,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号077975,书籍、报纸、印刷图画及其他印刷品,2019-06-01,5.5,25,30.5,26.41,针对美国加征关税升级的反制措施
5,90920692,美国产光学、照相、医疗等设备及零件产品，规格型号920692,光学、照相、医疗等设备及零件,2019-06-01,4.8,5,9.8,83.37,针对美国加征关税升级的反制措施
5,49462242,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号462242,书籍、报纸、印刷图画及其他印刷品,2019-06-01,3.9,5,8.9,169.75,针对美国加征关税升级的反制措施
5,68770279,美国产石料、石膏、水泥、石棉、云母或类似材料的制品产品，规格型号770279,石料、石膏、水泥、石棉、云母或类似材料的制品,2019-06-01,5.8,20,25.8,87.68,针对美国加征关税升级的反制措施
5,40563891,美国产橡胶及其制品产品，规格型号563891,橡胶及其制品,2019-06-01,3.7,20,23.7,113.66,针对美国加征关税升级的反制措施
5,02637488,美国产猪肉，冷藏，去骨,肉及食用杂碎,2019-06-01,2.8,25,27.8,73.57,针对美国加征关税升级的反制措施
5,22539233,美国产饮料、酒及醋产品，规格型号539233,饮料、酒及醋,2019-06-01,4.6,10,14.6,29.14,针对美国加征关税升级的反制措施
5,27190855,美国产矿物燃料、矿物油及其产品产品，规格型号190855,矿物燃料、矿物油及其产品,2019-06-01,8.4,25,33.4,77.98,针对美国加征关税升级的反制措施
5,10728559,美国产谷物产品，规格型号728559,谷物,2019-06-01,2.8,25,27.8,65.13,针对美国加征关税升级的反制措施
5,87342704,美国产越野车，功率为1758cc,车辆及其零件、附件,2019-06-01,8.2,5,13.2,44.22,针对美国加征关税升级的反制措施
5,20814297,美国产蔬菜、水果、坚果或植物其他部分的制品产品，规格型号814297,蔬菜、水果、坚果或植物其他部分的制品,2019-06-01,4.3,10,14.3,148.97,针对美国加征关税升级的反制措施
5,68309775,美国产石料、石膏、水泥、石棉、云母或类似材料的制品产品，规格型号309775,石料、石膏、水泥、石棉、云母或类似材料的制品,2019-06-01,9.8,5,14.8,150.67,针对美国加征关税升级的反制措施
5,38802968,美国产杂项化学产品产品，规格型号802968,杂项化学产品,2019-06-01,8.7,20,28.7,113.95,针对美国加征关税升级的反制措施
5,96410259,美国产杂项制品产品，规格型号410259,杂项制品,2019-06-01,9.2,20,29.2,103.71,针对美国加征关税升级的反制措施
5,94167973,美国产家具、寝具、灯具等产品，规格型号167973,家具、寝具、灯具等,2019-06-01,5.1,25,30.1,52.52,针对美国加征关税升级的反制措施
5,96847547,美国产杂项制品产品，规格型号847547,杂项制品,2019-06-01,9.9,5,14.9,165.73,针对美国加征关税升级的反制措施
5,76265267,美国产铝及其制品产品，规格型号265267,铝及其制品,2019-06-01,5.7,5,10.7,25.6,针对美国加征关税升级的反制措施
