round,hs_code,product_description,category,implementation_date,initial_tariff_rate,current_tariff_rate,annual_trade_value_millions,tariff_escalation_date
3,4856556799,纸及纸板相关产品，规格型号56556799,纸及纸板,2018-09-24,10,25,6.95,2019-05-10
3,6186995427,男式的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,80.02,2019-05-10
3,9427515794,家具、寝具、灯具等相关产品，规格型号27515794,家具、寝具、灯具等,2018-09-24,10,25,22.28,2019-05-10
3,9454024457,家具、寝具、灯具等相关产品，规格型号54024457,家具、寝具、灯具等,2018-09-24,10,25,58.17,2019-05-10
3,8406553215,工业用设备，功率不超过552单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,33.18,2019-05-10
3,6336182702,男式的上衣,其他纺织制成品,2018-09-24,10,25,53.78,2019-05-10
3,9451116473,家具、寝具、灯具等相关产品，规格型号51116473,家具、寝具、灯具等,2018-09-24,10,25,2.84,2019-05-10
3,4895137428,纸及纸板相关产品，规格型号95137428,纸及纸板,2018-09-24,10,25,87.05,2019-05-10
3,8593172940,电气设备，用于民用,电机、电气设备及其零件,2018-09-24,10,25,98.78,2019-05-10
3,8506280327,电气设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,13.31,2019-05-10
3,6407168485,鞋靴、护腿和类似品及其零件相关产品，规格型号07168485,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,18.72,2019-05-10
3,4258047988,皮革制品相关产品，规格型号58047988,皮革制品,2018-09-24,10,25,51.33,2019-05-10
3,6236932149,男式的裙子,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,88.52,2019-05-10
3,4219660557,皮革制品相关产品，规格型号19660557,皮革制品,2018-09-24,10,25,13.56,2019-05-10
3,6270195903,儿童的上衣,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,81.58,2019-05-10
3,6479395720,鞋靴、护腿和类似品及其零件相关产品，规格型号79395720,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,24.81,2019-05-10
3,6463882551,鞋靴、护腿和类似品及其零件相关产品，规格型号63882551,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,69.25,2019-05-10
3,8407049361,商用用机械，重量不超过742单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,77.04,2019-05-10
3,8547282509,电气设备，用于工业,电机、电气设备及其零件,2018-09-24,10,25,28.79,2019-05-10
3,6125654969,儿童的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,90.46,2019-05-10
3,4839607318,纸及纸板相关产品，规格型号39607318,纸及纸板,2018-09-24,10,25,31.31,2019-05-10
3,4216823468,皮革制品相关产品，规格型号16823468,皮革制品,2018-09-24,10,25,45.84,2019-05-10
3,8483036668,农业用设备，功率不超过805单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,93.02,2019-05-10
3,4884397636,纸及纸板相关产品，规格型号84397636,纸及纸板,2018-09-24,10,25,22.86,2019-05-10
3,8449318497,工业用器具，尺寸不超过596单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,87.65,2019-05-10
3,9488974106,家具、寝具、灯具等相关产品，规格型号88974106,家具、寝具、灯具等,2018-09-24,10,25,48.27,2019-05-10
3,6362717460,女式的T恤,其他纺织制成品,2018-09-24,10,25,96.0,2019-05-10
3,8550869939,电气设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,6.67,2019-05-10
3,7339096886,钢铁制品相关产品，规格型号39096886,钢铁制品,2018-09-24,10,25,53.48,2019-05-10
3,6121503624,儿童的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,14.73,2019-05-10
3,8575500639,电子设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,29.87,2019-05-10
3,9474982379,家具、寝具、灯具等相关产品，规格型号74982379,家具、寝具、灯具等,2018-09-24,10,25,94.27,2019-05-10
3,6147422450,男式的裙子,针织或钩编的服装及衣着附件,2018-09-24,10,25,19.5,2019-05-10
3,8550930280,通信设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,5.05,2019-05-10
3,3972572345,塑料及其制品相关产品，规格型号72572345,塑料及其制品,2018-09-24,10,25,77.36,2019-05-10
3,6346755296,儿童的裙子,其他纺织制成品,2018-09-24,10,25,66.17,2019-05-10
3,6214839744,女式的上衣,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,18.56,2019-05-10
3,4244778209,皮革制品相关产品，规格型号44778209,皮革制品,2018-09-24,10,25,30.46,2019-05-10
3,6221376639,儿童的T恤,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,60.31,2019-05-10
3,6396508718,女式的裤子,其他纺织制成品,2018-09-24,10,25,94.0,2019-05-10
3,6261307108,女式的T恤,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,87.16,2019-05-10
3,7399124309,钢铁制品相关产品，规格型号99124309,钢铁制品,2018-09-24,10,25,5.16,2019-05-10
3,9473283537,家具、寝具、灯具等相关产品，规格型号73283537,家具、寝具、灯具等,2018-09-24,10,25,3.56,2019-05-10
3,4202164835,皮革制品相关产品，规格型号02164835,皮革制品,2018-09-24,10,25,39.17,2019-05-10
3,6316539860,儿童的外套,其他纺织制成品,2018-09-24,10,25,10.87,2019-05-10
3,7373302441,钢铁制品相关产品，规格型号73302441,钢铁制品,2018-09-24,10,25,74.39,2019-05-10
3,9415470215,家具、寝具、灯具等相关产品，规格型号15470215,家具、寝具、灯具等,2018-09-24,10,25,46.55,2019-05-10
3,8487160575,工业用机械，功率不超过224单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,65.11,2019-05-10
3,6493057877,鞋靴、护腿和类似品及其零件相关产品，规格型号93057877,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,32.62,2019-05-10
3,7342694240,钢铁制品相关产品，规格型号42694240,钢铁制品,2018-09-24,10,25,25.2,2019-05-10
3,8578122429,通信设备，用于民用,电机、电气设备及其零件,2018-09-24,10,25,19.57,2019-05-10
3,9431152280,家具、寝具、灯具等相关产品，规格型号31152280,家具、寝具、灯具等,2018-09-24,10,25,48.17,2019-05-10
3,9434955914,家具、寝具、灯具等相关产品，规格型号34955914,家具、寝具、灯具等,2018-09-24,10,25,78.77,2019-05-10
3,7322848740,钢铁制品相关产品，规格型号22848740,钢铁制品,2018-09-24,10,25,68.55,2019-05-10
3,4224549939,皮革制品相关产品，规格型号24549939,皮革制品,2018-09-24,10,25,16.49,2019-05-10
3,7339694321,钢铁制品相关产品，规格型号39694321,钢铁制品,2018-09-24,10,25,3.45,2019-05-10
3,6188684883,男式的外套,针织或钩编的服装及衣着附件,2018-09-24,10,25,29.36,2019-05-10
3,8506210815,电气设备，用于工业,电机、电气设备及其零件,2018-09-24,10,25,73.81,2019-05-10
3,8515117750,通信设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,68.76,2019-05-10
3,6256257136,儿童的裙子,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,88.75,2019-05-10
3,8528912665,通信设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,93.78,2019-05-10
3,7322073167,钢铁制品相关产品，规格型号22073167,钢铁制品,2018-09-24,10,25,44.78,2019-05-10
3,6430335073,鞋靴、护腿和类似品及其零件相关产品，规格型号30335073,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,60.9,2019-05-10
3,6153087603,女式的上衣,针织或钩编的服装及衣着附件,2018-09-24,10,25,19.63,2019-05-10
3,4458663402,木及木制品相关产品，规格型号58663402,木及木制品,2018-09-24,10,25,99.77,2019-05-10
3,9426101722,家具、寝具、灯具等相关产品，规格型号26101722,家具、寝具、灯具等,2018-09-24,10,25,31.67,2019-05-10
3,4295431625,皮革制品相关产品，规格型号95431625,皮革制品,2018-09-24,10,25,37.26,2019-05-10
3,3958670595,塑料及其制品相关产品，规格型号58670595,塑料及其制品,2018-09-24,10,25,11.58,2019-05-10
3,7369245563,钢铁制品相关产品，规格型号69245563,钢铁制品,2018-09-24,10,25,24.62,2019-05-10
3,6192340288,儿童的裙子,针织或钩编的服装及衣着附件,2018-09-24,10,25,41.37,2019-05-10
3,3967377970,塑料及其制品相关产品，规格型号67377970,塑料及其制品,2018-09-24,10,25,16.32,2019-05-10
3,4424151340,木及木制品相关产品，规格型号24151340,木及木制品,2018-09-24,10,25,10.03,2019-05-10
3,8426082440,商用用设备，重量不超过31单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,61.41,2019-05-10
3,4823064495,纸及纸板相关产品，规格型号23064495,纸及纸板,2018-09-24,10,25,95.74,2019-05-10
3,9453043196,家具、寝具、灯具等相关产品，规格型号53043196,家具、寝具、灯具等,2018-09-24,10,25,82.35,2019-05-10
3,6247945933,男式的裙子,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,12.62,2019-05-10
3,4439052392,木及木制品相关产品，规格型号39052392,木及木制品,2018-09-24,10,25,92.44,2019-05-10
3,6499779988,鞋靴、护腿和类似品及其零件相关产品，规格型号99779988,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,32.1,2019-05-10
3,3907158806,塑料及其制品相关产品，规格型号07158806,塑料及其制品,2018-09-24,10,25,71.85,2019-05-10
3,3909774967,塑料及其制品相关产品，规格型号09774967,塑料及其制品,2018-09-24,10,25,5.87,2019-05-10
3,4289624041,皮革制品相关产品，规格型号89624041,皮革制品,2018-09-24,10,25,86.19,2019-05-10
3,6427069784,鞋靴、护腿和类似品及其零件相关产品，规格型号27069784,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,47.18,2019-05-10
3,4463656750,木及木制品相关产品，规格型号63656750,木及木制品,2018-09-24,10,25,18.63,2019-05-10
3,8503137886,通信设备，用于工业,电机、电气设备及其零件,2018-09-24,10,25,79.17,2019-05-10
3,4842578789,纸及纸板相关产品，规格型号42578789,纸及纸板,2018-09-24,10,25,42.36,2019-05-10
3,3951751527,塑料及其制品相关产品，规格型号51751527,塑料及其制品,2018-09-24,10,25,94.68,2019-05-10
3,8404899844,农业用机械，重量不超过147单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,46.22,2019-05-10
3,9411669842,家具、寝具、灯具等相关产品，规格型号11669842,家具、寝具、灯具等,2018-09-24,10,25,71.41,2019-05-10
3,4211626870,皮革制品相关产品，规格型号11626870,皮革制品,2018-09-24,10,25,30.12,2019-05-10
3,3937145708,塑料及其制品相关产品，规格型号37145708,塑料及其制品,2018-09-24,10,25,90.71,2019-05-10
3,3976159267,塑料及其制品相关产品，规格型号76159267,塑料及其制品,2018-09-24,10,25,66.16,2019-05-10
3,8588840691,电气设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,55.56,2019-05-10
3,4216583979,皮革制品相关产品，规格型号16583979,皮革制品,2018-09-24,10,25,40.1,2019-05-10
3,6447181917,鞋靴、护腿和类似品及其零件相关产品，规格型号47181917,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,87.73,2019-05-10
3,6136345552,女式的外套,针织或钩编的服装及衣着附件,2018-09-24,10,25,82.76,2019-05-10
3,6238513508,儿童的上衣,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,35.84,2019-05-10
3,6239234211,男式的裤子,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,42.75,2019-05-10
3,7344478751,钢铁制品相关产品，规格型号44478751,钢铁制品,2018-09-24,10,25,79.36,2019-05-10
3,6248057158,儿童的上衣,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,78.9,2019-05-10
3,4427312147,木及木制品相关产品，规格型号27312147,木及木制品,2018-09-24,10,25,77.9,2019-05-10
3,8528832101,电子设备，用于工业,电机、电气设备及其零件,2018-09-24,10,25,70.95,2019-05-10
3,8531616932,电气设备，用于民用,电机、电气设备及其零件,2018-09-24,10,25,79.35,2019-05-10
3,9453864567,家具、寝具、灯具等相关产品，规格型号53864567,家具、寝具、灯具等,2018-09-24,10,25,23.41,2019-05-10
3,9480296995,家具、寝具、灯具等相关产品，规格型号80296995,家具、寝具、灯具等,2018-09-24,10,25,34.74,2019-05-10
3,6235572563,男式的裙子,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,36.74,2019-05-10
3,3991820183,塑料及其制品相关产品，规格型号91820183,塑料及其制品,2018-09-24,10,25,78.8,2019-05-10
3,6174087416,男式的裙子,针织或钩编的服装及衣着附件,2018-09-24,10,25,7.77,2019-05-10
3,4245965060,皮革制品相关产品，规格型号45965060,皮革制品,2018-09-24,10,25,57.27,2019-05-10
3,8400295435,商用用器具，功率不超过267单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,23.8,2019-05-10
3,6209754138,儿童的裤子,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,17.75,2019-05-10
3,8509319427,通信设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,60.4,2019-05-10
3,7389253647,钢铁制品相关产品，规格型号89253647,钢铁制品,2018-09-24,10,25,57.61,2019-05-10
3,6494822850,鞋靴、护腿和类似品及其零件相关产品，规格型号94822850,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,14.3,2019-05-10
3,8507016735,电子设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,73.06,2019-05-10
3,6167160061,男式的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,47.06,2019-05-10
3,7353953222,钢铁制品相关产品，规格型号53953222,钢铁制品,2018-09-24,10,25,92.16,2019-05-10
3,8506038270,电气设备，用于民用,电机、电气设备及其零件,2018-09-24,10,25,96.58,2019-05-10
3,8531953494,电气设备，用于工业,电机、电气设备及其零件,2018-09-24,10,25,47.62,2019-05-10
3,4203223788,皮革制品相关产品，规格型号03223788,皮革制品,2018-09-24,10,25,68.02,2019-05-10
3,6106417867,女式的外套,针织或钩编的服装及衣着附件,2018-09-24,10,25,47.32,2019-05-10
3,9466064381,家具、寝具、灯具等相关产品，规格型号66064381,家具、寝具、灯具等,2018-09-24,10,25,91.65,2019-05-10
3,8508751299,电子设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,42.49,2019-05-10
3,9479014185,家具、寝具、灯具等相关产品，规格型号79014185,家具、寝具、灯具等,2018-09-24,10,25,39.34,2019-05-10
3,4479165128,木及木制品相关产品，规格型号79165128,木及木制品,2018-09-24,10,25,49.33,2019-05-10
3,6252693596,儿童的外套,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,46.62,2019-05-10
3,6372208067,女式的裤子,其他纺织制成品,2018-09-24,10,25,11.87,2019-05-10
4,6128549789,女式的裙子,针织或钩编的服装及衣着附件,2019-09-01,15,15,14.04,
4,6439164020,鞋靴、护腿和类似品及其零件相关产品，规格型号39164020,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,76.08,
4,6142537740,女式的裙子,针织或钩编的服装及衣着附件,2019-09-01,15,15,6.82,
4,6215488309,男式的裙子,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,43.36,
4,6294833385,儿童的裤子,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,98.61,
4,9518763026,玩具、游戏或运动用品及其零件相关产品，规格型号18763026,玩具、游戏或运动用品及其零件,2019-09-01,15,15,52.73,
4,6245416331,女式的裤子,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,73.74,
4,4237505990,皮革制品相关产品，规格型号37505990,皮革制品,2019-09-01,15,15,40.19,
4,6332743133,女式的上衣,其他纺织制成品,2019-09-01,15,15,2.4,
4,6372970684,女式的裙子,其他纺织制成品,2019-09-01,15,15,39.67,
4,6370480989,女式的T恤,其他纺织制成品,2019-09-01,15,15,15.32,
4,6389872164,女式的裤子,其他纺织制成品,2019-09-01,15,15,69.42,
4,6328036027,女式的裤子,其他纺织制成品,2019-09-01,15,15,57.34,
